"Timestamp"	"Коротко про те, ким ви працюєте:"	"category"	"probability"	"speciality_auto_detected"	"Чи вважаєте Ви COVID-19 небезпечним респіраторним захворюванням?"	"Чи довіряєте Ви уряду щодо кампанії вакцинації від COVID-19?"	"Чи довіряєте Ви сфері медицини, окрім кампанії вакцинації?"	"В цілому, я довіряю новинам:"	"Я вважаю, що усунення від роботи невакцинованих співробітників погіршує ситуацію:"	"Як багато Ваших знайомих вакциновано?"	"Як ваше рішення щодо вакцинації позначилося на ставленні людей до вас?"	"Як епідемія вплинула на ваших знайомих?"	"Ви готові придбати або вже придбали підроблений сертифікат COVID-19:"	"Крім питання персональної довіри до вакцин, в цілому ви ставитеся до вакцинації від COVID-19:"	"Ви вакциновані:"	"Незалежно від позиції по вакцинації, ви відстоюєте її:"	"Ви часто приєднуєтеся до громадських мітингів на важливі для вас теми:"	"У чому, на вашу думку, основна причина відмови людей від вакцинації?"	"Ваш вік"	"basic_classification"	"modified_classification"	"Недовіра"	"Конспірологічні"	"Соціальні"	"Дезінформація"
"12/13/2021 11:21:00"	"Психолог "	"2-2"	1	"психолог"	"Ні, не вважаю"	"Ні, не довіряю"	"Ні, не довіряю"	"Ні"	"Так"	"Близько чверті знайомих"	"Далося взнаки позитивно, відчуваю підтримку"	"Мої знайомі перехворіли без особливих ускладнень"	"Ні"	"Негативно"	"Ні"	"Так"	"Так"	"Шкодять здоровою, психологічному та соціальному стану людей . Незаконні та підозрілі дії зі стороні правительства зі всього миру. Дії проти людства "	"25-35"	"Професіонали"	"Спеціальності сфери охорони здоров’я"		1		1
"12/13/2021 13:15:57"	"Соцпрацівник"	"5-4"	1	"соцпрацівник"	"Ні, не вірю в його існування"	"Ні, не довіряю"	"Скоріше ні"	"Ні"	"Так"	"Близько чверті знайомих"	"Ніяк не позначилося"	"Мої знайомі перехворіли без особливих ускладнень"	"Ні"	"Негативно"	"Ні"	"Так"	"Так"	"Тому,що уряд думає що люди барани і будуть вірити смі що ті несуть і намагаються зомбувати людей і маніпулювати."	"35-45"	"Працівники сфери торгівлі та послуг"	"Спеціальності сфери послуг"		1		
"12/14/2021 10:10:56"	"пенсіонерка"	"10-10"	0.9	"пенсіонер"	"Ні, не вважаю"	"Ні, не довіряю"	"Скоріше ні"	"Ні"	"Так"	"Ніхто"	"Далося взнаки позитивно, відчуваю підтримку"	"Серед знайомих є загиблі"	"Ні"	"Негативно"	"Ні"	"Так"	"Ні"	"інкстинкт самозбереження"	"60+"	"Незайняті (пенсіонери, безробітні, декрет)"	"Спеціальність невідома"				
"12/14/2021 11:35:31"	"Фотограф "	"3-4"	1	"фотограф"	"Ні, не вважаю"	"Ні, не довіряю"	"Скоріше ні"	"Ні"	"Так"	"Близько чверті знайомих"	"Далося взнаки негативно, відчуваю засудження"	"Серед знайомих є люди з ускладненнями"	"Ні"	"Негативно"	"Ні"	"Так"	"Ні"	"Неизвестное вещество, которые попадает в организм. Состав вещества может видоизменять организм человека."	"16-25"	"Фахівці"	"Спеціальності сфери послуг"		1		
"12/14/2021 15:06:43"	"Студент"	"11-10"	1	"студент"	"Так, вважаю"	"Скоріше так"	"Скоріше так"	"Так"	"Важко відповісти"	"Близько трьох чвертей знайомих"	"Ніяк не позначилося"	"Мої знайомі перехворіли без особливих ускладнень"	"Ні"	"Позитивно"	"Ні"	"Так"	"Ні"	"Малый обсяг сірої речовини у мозоку"	"16-25"	"Незайняті (школярі, студенти)"	"Спеціальність невідома"				
"12/14/2021 16:05:20"	"домохозяйка"	"10-10"	1	"домогосподарка"	"Ні, не вважаю"	"Ні, не довіряю"	"Скоріше так"	"Ні"	"Так"	"Ніхто"	"Ніяк не позначилося"	"Серед знайомих ніхто не захворів"	"Ні"	"Негативно"	"Ні"	"Так"	"Ні"	"желание жить таким, как родился , без вмешательства в геном.!"	"45-60"	"Незайняті (пенсіонери, безробітні, декрет)"	"Спеціальність невідома"				1
"12/14/2021 16:14:53"	"Аналитик"	"2-1"	1	"аналітик"	"Ні, не вважаю"	"Скоріше ні"	"Так, довіряю"	"Ні"	"Так"	"Близько половини знайомих"	"Ніяк не позначилося"	"Важко відповісти"	"Ні"	"Позитивно"	"Ні"	"Ні"	"Ні"	"."	"25-35"	"Професіонали"	"Спеціальності науково-технічної спрямованості"				
"12/14/2021 16:15:03"	"Педагог"	"2-5"			"Ні, не вважаю"	"Ні, не довіряю"	"Скоріше так"	"Ні"	"Так"	"Близько чверті знайомих"	"Ніяк не позначилося"	"Серед знайомих є люди з ускладненнями"	"Ні"	"Негативно"	"Ні"	"Ні"	"Ні"	"Ускладнення"	"45-60"	"Професіонали"	"Спеціальності сфери освіти"				
"12/14/2021 16:28:53"	"своё дело"	"1-7"			"Ні, не вважаю"	"Ні, не довіряю"	"Ні, не довіряю"	"Ні"	"Ні"	"Близько чверті знайомих"	"Ніяк не позначилося"	"Серед знайомих ніхто не захворів"	"Так"	"Негативно"	"Ні"	"Ні"	"Так"	"обычное сезонное ОРВИ, пандемии лжи уже не верят"	"35-45"	"ЗВДСКМ(У)"	"Керівні спеціальності"		1		
"12/14/2021 17:33:20"	"Працівник банку"	"5-4"	0.857142857142857	"соцпрацівник"	"Ні, не вважаю"	"Ні, не довіряю"	"Скоріше ні"	"Так"	"Ні"	"Близько чверті знайомих"	"Ніяк не позначилося"	"Мої знайомі перехворіли без особливих ускладнень"	"Ні"	"Негативно"	"Ні"	"Так"	"Ні"	"Неможна змушувати людей . "	"25-35"	"Працівники сфери торгівлі та послуг"	"Спеціальності сфери послуг"			1	
"12/14/2021 20:39:03"	"Тестувальник"	"2-1"	1	"тестувальник"	"Так, вважаю"	"Скоріше так"	"Скоріше так"	"Так"	"Так"	"Близько чверті знайомих"	"Ніяк не позначилося"	"Мої знайомі перехворіли без особливих ускладнень"	"Так"	"Скоріше негативно"	"Ні"	"Ні"	"Ні"	"Недостатність фактів які 100% засвідчують смерті від covid а не від інших, супутніх хвороб"	"25-35"	"Професіонали"	"Спеціальності науково-технічної спрямованості"			1	
"12/14/2021 20:42:01"	"Пенсионер"	"10-10"	1	"пенсіонер"	"Так, вважаю"	"Ні, не довіряю"	"Ні, не довіряю"	"Ні"	"Так"	"Ніхто"	"Ніяк не позначилося"	"Серед знайомих є загиблі"	"Так"	"Скоріше негативно"	"Ні"	"Ні"	"Ні"	"Некачественная вакцина"	"45-60"	"Незайняті (пенсіонери, безробітні, декрет)"	"Спеціальність невідома"	1			
"12/14/2021 21:43:25"	"Engineer"	"2-1"			"Так, вважаю"	"Ні, не довіряю"	"Так, довіряю"	"Так"	"Ні"	"Близько половини знайомих"	"Далося взнаки негативно, відчуваю засудження"	"Мої знайомі перехворіли без особливих ускладнень"	"Ні"	"Скоріше негативно"	"Ні"	"Так"	"Так"	"Coercive vaccination and zero transparency policy. Healthy people must maintain their right to rely on natural immunity, while people in the risk group, e.g. elderly and obese should consider vaccinating. 108 days is enough for FDA to grant emergency approval for Pfizer ""vaccine"" (mRNA technology was never approved for use on people before), but apparently these same 108 days are not enough to release the data under Freedom of Information Act. Pfizer insists on 55 years instead of 108 days. Senate hearing with CDC Director sows even deeper doubts about the real purpose of the vaccination madness."	"25-35"	"Професіонали"	"Спеціальності науково-технічної спрямованості"		1		1
